simulationId,cowboyCount,seed,starterId,winnerId,winnerOffsetFromStarter,totalShots,winnerRemainingHp,winnerShotsFired,winnerKills,winnerTotalDamageDealt
103,2,3642725993278335616,0,0,0,5,2,3,1,10
104,2,-6310069696443000377,0,0,0,5,7,3,1,10
105,2,1047077068562554588,0,1,1,8,1,4,1,10
106,2,-6852892927081889767,0,0,0,7,1,4,1,10
107,2,-4257256642702636589,0,1,1,6,2,3,1,10
108,2,-5029367128408372113,0,0,0,5,6,3,1,10
109,2,7607616885527668300,0,0,0,5,1,3,1,10
110,2,26434227140393485,0,0,0,5,4,3,1,10
111,2,9209768725001713919,0,0,0,7,4,4,1,10
112,2,-3085924346636983622,0,0,0,5,4,3,1,10
113,2,8675964771217511976,0,0,0,7,3,4,1,10
114,2,4907356856337128851,0,0,0,5,2,3,1,10
115,2,-4666966213610434953,0,1,1,8,1,4,1,10
116,2,-4926837390399736036,0,0,0,7,4,4,1,10
117,2,-8336891457433127094,0,0,0,7,1,4,1,10
118,2,516544900739520151,0,0,0,7,1,4,1,10
119,2,-7283127629127876067,0,0,0,5,4,3,1,10
120,2,-1032635651569392488,0,1,1,6,4,3,1,10
121,2,7769363128375121728,0,0,0,5,4,3,1,10
122,2,-430746176916896039,0,0,0,3,8,2,1,10
123,2,8651847374258448331,0,0,0,9,4,5,1,10
124,2,2224671235021342026,0,0,0,3,8,2,1,10
125,2,-1465474966042121521,0,0,0,7,2,4,1,10
126,2,5232730891868007532,0,1,1,6,4,3,1,10
127,2,1361460470342695374,0,0,0,7,1,4,1,10
128,2,-1356467568661118753,0,0,0,5,6,3,1,10
129,2,-7614506031958753172,0,1,1,6,4,3,1,10
130,2,-8971519793056376775,0,0,0,7,1,4,1,10
131,2,3022396495612605285,0,0,0,7,2,4,1,10
132,2,8290662160158026520,0,1,1,6,4,3,1,10
133,2,3843035322279117505,0,0,0,5,1,3,1,10
134,2,-5189416922603801478,0,0,0,5,5,3,1,10
135,2,-5124300315598734522,0,0,0,7,3,4,1,10
136,2,3837517114234352203,0,1,1,6,4,3,1,10
137,2,-2950185444045550802,0,0,0,5,7,3,1,10
138,2,426757442594773823,0,0,0,5,3,3,1,10
139,2,-4820788126042546662,0,0,0,5,3,3,1,10
140,2,5946862575678741986,0,0,0,7,2,4,1,10
141,2,8974981299390694470,0,0,0,7,2,4,1,10
142,2,-6087080048868049684,0,0,0,5,7,3,1,10
143,2,-3281028519374219011,0,1,1,4,2,2,1,10
144,2,8805111005440957657,0,0,0,5,7,3,1,10
145,2,-945914340663370674,0,1,1,6,4,3,1,10
146,2,3620470311692998329,0,1,1,6,3,3,1,10
147,2,-7847918107806780417,0,1,1,8,2,4,1,10
148,2,-1981419207827807164,0,0,0,5,4,3,1,10
149,2,8917890496236750785,0,1,1,6,5,3,1,10
150,2,2436476489404250417,0,0,0,5,5,3,1,10
151,2,-8587433980523025243,0,0,0,3,9,2,1,10
152,2,-6769828358835675705,0,0,0,5,8,3,1,10
153,2,-3332833132237761586,0,0,0,5,4,3,1,10
154,2,6975984797426359987,0,0,0,5,1,3,1,10
155,2,-6059495332086747032,0,1,1,8,1,4,1,10
156,2,4452296053357995548,0,0,0,5,5,3,1,10
157,2,-4323948211146815272,0,0,0,5,6,3,1,10
158,2,3776308515824177652,0,0,0,7,1,4,1,10
159,2,-2448083839464855756,0,0,0,5,2,3,1,10
160,2,-2641245394580726895,0,1,1,4,2,2,1,10
161,2,2192876119456537845,0,0,0,5,2,3,1,10
162,2,-6690699831491533701,0,0,0,7,2,4,1,10
163,2,-8242276007236563477,0,0,0,5,7,3,1,10
164,2,-5642516344152327033,0,0,0,5,2,3,1,10
165,2,-3238749104845523344,0,0,0,7,3,4,1,10
166,2,-2814418992306178780,0,1,1,6,3,3,1,10
167,2,-5673131306224066336,0,0,0,9,2,5,1,10
168,2,29831252693456372,0,0,0,5,3,3,1,10
169,2,7016585409083752008,0,0,0,5,5,3,1,10
170,2,908195957096416926,0,0,0,7,1,4,1,10
171,2,-7531173376727640483,0,0,0,5,3,3,1,10
172,2,7209757496494277090,0,0,0,5,4,3,1,10
173,2,5291995938437694126,0,0,0,7,1,4,1,10
174,2,5880094698660718061,0,0,0,7,1,4,1,10
175,2,-7265269715823122147,0,0,0,7,3,4,1,10
176,2,-4873275261915122194,0,1,1,6,3,3,1,10
177,2,-1159345103379502709,0,0,0,5,5,3,1,10
178,2,-5555833939274768152,0,0,0,7,2,4,1,10
179,2,-6221400059438910766,0,1,1,6,4,3,1,10
180,2,-5951664687497584183,0,0,0,7,7,4,1,10
181,2,-5112357295890222344,0,1,1,8,2,4,1,10
182,2,-1298152709108151108,0,1,1,6,2,3,1,10
183,2,-6119810466464770400,0,0,0,7,2,4,1,10
184,2,2502297348298907067,0,1,1,6,1,3,1,10
185,2,5240029132549311427,0,1,1,4,1,2,1,10
186,2,2849857456777649255,0,1,1,8,3,4,1,10
187,2,5357231713588214688,0,0,0,5,7,3,1,10
188,2,2470418174820690203,0,0,0,5,2,3,1,10
189,2,-4205413717588758543,0,0,0,5,4,3,1,10
190,2,-190994909066885314,0,0,0,7,3,4,1,10
191,2,5643015977550698334,0,0,0,5,2,3,1,10
192,2,-6149718818074887976,0,0,0,5,4,3,1,10
193,2,-5292947416913470154,0,0,0,9,1,5,1,10
194,2,7725237031423721319,0,0,0,7,1,4,1,10
195,2,-5657309207377328036,0,1,1,4,4,2,1,10
196,2,5671188520636863987,0,0,0,7,3,4,1,10
197,2,-8067556877535570561,0,0,0,5,5,3,1,10
198,2,1388559965909645408,0,1,1,6,6,3,1,10
199,2,-1541781829703729011,0,1,1,6,2,3,1,10
200,2,-4692008703275938814,0,0,0,5,3,3,1,10
201,2,5921825753287209320,0,1,1,6,2,3,1,10
202,2,-7215400166977438346,0,0,0,5,5,3,1,10
203,2,7205195152113270746,0,0,0,7,3,4,1,10
204,2,8555390363154737071,0,0,0,7,2,4,1,10
205,2,-6544356438121168186,0,1,1,6,2,3,1,10
206,2,-24092370755839921,0,0,0,5,2,3,1,10
207,2,-840322277581955423,0,0,0,7,3,4,1,10
208,2,5998048010865198391,0,1,1,6,2,3,1,10
209,2,-4847606256852973793,0,0,0,7,5,4,1,10
210,2,-2380848368725129375,0,0,0,5,1,3,1,10
211,2,5147840700923570224,0,1,1,6,2,3,1,10
212,2,-1353014960296005908,0,0,0,5,2,3,1,10
213,2,-1598501290525054419,0,1,1,6,5,3,1,10
214,2,1961923140490118264,0,1,1,6,2,3,1,10
215,2,-8505615486224464562,0,0,0,5,7,3,1,10
216,2,3517719450423692212,0,1,1,8,3,4,1,10
217,2,3105389479535564896,0,0,0,5,4,3,1,10
218,2,5214840725170559796,0,0,0,5,4,3,1,10
219,2,6293562631990310579,0,1,1,6,2,3,1,10
220,2,-3335407372536324729,0,1,1,6,6,3,1,10
221,2,4329349046570819928,0,0,0,5,4,3,1,10
222,2,-3946251753802068088,0,0,0,3,8,2,1,10
223,2,-2497641178949689460,0,0,0,7,3,4,1,10
224,2,-1598467579073753100,0,1,1,6,2,3,1,10
225,2,-7219157151722771858,0,0,0,7,5,4,1,10
226,2,-4661110030385310659,0,0,0,9,4,5,1,10
227,2,7268898499307905016,0,0,0,7,4,4,1,10
228,2,5073513302777484957,0,1,1,6,4,3,1,10
229,2,-4340584654648921812,0,0,0,5,5,3,1,10
230,2,5747655616131207533,0,0,0,3,5,2,1,10
231,2,-853986668421251187,0,1,1,6,2,3,1,10
232,2,-6485978991128421450,0,0,0,5,1,3,1,10
233,2,5768638224355024336,0,0,0,5,7,3,1,10
234,2,2458075869634312968,0,1,1,6,5,3,1,10
235,2,-8489808341758400557,0,0,0,7,1,4,1,10
236,2,8024946309956992650,0,0,0,7,2,4,1,10
237,2,3052355172840400334,0,0,0,7,1,4,1,10
238,2,7442647678929516370,0,0,0,5,6,3,1,10
239,2,-8626307378104996153,0,0,0,5,4,3,1,10
240,2,4089073642559267318,0,1,1,6,2,3,1,10
241,2,-2236296439523492277,0,0,0,7,4,4,1,10
242,2,3016743768788637027,0,0,0,7,5,4,1,10
243,2,4188166251872219482,0,1,1,6,6,3,1,10
244,2,-3762730370391684372,0,0,0,7,2,4,1,10
245,2,3740820769933958818,0,0,0,7,3,4,1,10
246,2,2497223835397723045,0,0,0,5,1,3,1,10
247,2,1245211740268461552,0,1,1,8,4,4,1,10
248,2,3596120228953640690,0,0,0,7,2,4,1,10
249,2,-8485958391061015837,0,0,0,7,2,4,1,10
250,2,-3530187989459650982,0,0,0,5,2,3,1,10
251,2,1557329990257135330,0,0,0,7,1,4,1,10
252,2,-5014070775909231968,0,1,1,6,2,3,1,10
253,2,8185066700082241103,0,1,1,6,2,3,1,10
254,2,1187857640806559252,0,0,0,7,4,4,1,10
255,2,4592621929158808828,0,0,0,5,2,3,1,10
256,2,-2733519790676682714,0,1,1,8,2,4,1,10
257,2,-9010965276370915874,0,0,0,5,5,3,1,10
258,2,3441661738905144891,0,1,1,8,1,4,1,10
259,2,-1194913879455673857,0,1,1,8,1,4,1,10
260,2,4193196702897053123,0,0,0,7,1,4,1,10
261,2,506810623762930361,0,0,0,7,3,4,1,10
262,2,-5265939102537952373,0,0,0,3,9,2,1,10
263,2,8342510994338939680,0,1,1,6,5,3,1,10
264,2,5449764782182861903,0,0,0,5,4,3,1,10
265,2,9057600608023772352,0,0,0,5,5,3,1,10
266,2,4141399907197696659,0,1,1,8,1,4,1,10
267,2,-6377290153117213817,0,0,0,5,7,3,1,10
268,2,4028413048081249714,0,0,0,5,7,3,1,10
269,2,-4936952770567959292,0,0,0,5,4,3,1,10
270,2,-3833402471891802570,0,0,0,7,3,4,1,10
271,2,-611234609857737006,0,0,0,5,6,3,1,10
272,2,1836329554843149162,0,0,0,7,3,4,1,10
273,2,-6271604032169027506,0,1,1,6,3,3,1,10
274,2,-7649378181101267410,0,0,0,7,3,4,1,10
275,2,-4117742096427242609,0,0,0,3,8,2,1,10
276,2,-426418587539229430,0,1,1,6,3,3,1,10
277,2,-3482144798703779433,0,1,1,6,2,3,1,10
278,2,-4380576730621465212,0,0,0,7,6,4,1,10
279,2,471985320383546821,0,1,1,6,5,3,1,10
280,2,3767412502644510389,0,0,0,5,6,3,1,10
281,2,-3981726802433878898,0,1,1,6,2,3,1,10
282,2,-7129907778307929831,0,0,0,5,2,3,1,10
283,2,353075872508588396,0,0,0,7,3,4,1,10
284,2,8933881702211590055,0,0,0,5,2,3,1,10
285,2,5870060683144538133,0,0,0,5,3,3,1,10
286,2,-6167737670428187103,0,0,0,5,5,3,1,10
287,2,-1481915643660530448,0,0,0,5,4,3,1,10
288,2,-42555890764871508,0,1,1,4,6,2,1,10
289,2,4789677843557388484,0,0,0,5,5,3,1,10
290,2,5603914325809731747,0,0,0,5,1,3,1,10
291,2,2257671157984811954,0,0,0,7,4,4,1,10
292,2,-3981914003719714137,0,0,0,5,5,3,1,10
293,2,-1854622150355557531,0,1,1,8,5,4,1,10
294,2,5561257292223402490,0,0,0,5,5,3,1,10
295,2,-4884363201328877433,0,0,0,7,5,4,1,10
296,2,-4139487150730386163,0,0,0,7,3,4,1,10
297,2,3760748672159352694,0,1,1,8,3,4,1,10
298,2,-8354605131265263785,0,1,1,6,1,3,1,10
299,2,-5942291489905924041,0,1,1,6,2,3,1,10
300,2,-6366786982554665881,0,0,0,7,4,4,1,10
301,2,4987517799179524522,0,0,0,7,3,4,1,10
302,2,2993790680894572604,0,1,1,6,1,3,1,10
303,2,9148108519035745279,0,0,0,5,3,3,1,10
304,2,356053416089542868,0,0,0,7,3,4,1,10
305,2,-1153170656627237272,0,1,1,8,3,4,1,10
306,2,2893755259742999810,0,0,0,5,1,3,1,10
307,2,-2846964163748940784,0,1,1,6,5,3,1,10
308,2,3066658862155213956,0,0,0,5,3,3,1,10
309,2,-2727414419329055670,0,0,0,5,6,3,1,10
310,2,-4763808482497477292,0,1,1,8,2,4,1,10
311,2,-4663998541886316019,0,0,0,9,4,5,1,10
312,2,3401440039618196030,0,0,0,5,3,3,1,10
313,2,8411459461634897568,0,1,1,6,3,3,1,10
314,2,7940202431231995570,0,0,0,5,7,3,1,10
315,2,2320893009249504145,0,0,0,5,4,3,1,10
316,2,-1189509341924688933,0,0,0,7,1,4,1,10
317,2,5352533821174972395,0,1,1,6,5,3,1,10
318,2,1832868611604740847,0,0,0,5,4,3,1,10
319,2,-2456234631830758233,0,0,0,5,1,3,1,10
320,2,-1089146873941124920,0,0,0,7,3,4,1,10
321,2,-4830145270073459614,0,1,1,8,2,4,1,10
322,2,4591227604811538100,0,1,1,6,2,3,1,10
323,2,-7517952184663344560,0,1,1,6,2,3,1,10
324,2,2759393873959435400,0,1,1,6,3,3,1,10
325,2,-3192076090308535184,0,1,1,4,5,2,1,10
326,2,-3518252645608431621,0,0,0,5,4,3,1,10
327,2,-6678954914849788671,0,1,1,6,3,3,1,10
328,2,1051009122719280432,0,1,1,6,2,3,1,10
329,2,-199266881384466636,0,1,1,8,2,4,1,10
330,2,-562237344018420588,0,0,0,5,2,3,1,10
331,2,4631360110322506530,0,1,1,6,1,3,1,10
332,2,-6088734372525309462,0,0,0,5,5,3,1,10
333,2,-4567376467868996353,0,1,1,8,2,4,1,10
334,2,-6043706588882026333,0,0,0,5,1,3,1,10
335,2,-2435838256127503472,0,0,0,5,5,3,1,10
336,2,6756029625274839410,0,1,1,6,2,3,1,10
337,2,3064267014396074458,0,0,0,7,1,4,1,10
338,2,-7107167595673559776,0,1,1,6,3,3,1,10
339,2,7914520723125430299,0,0,0,5,2,3,1,10
340,2,-3939801719671590756,0,0,0,5,6,3,1,10
341,2,7447551660642179069,0,0,0,7,3,4,1,10
342,2,-3312509276445913515,0,0,0,5,7,3,1,10
343,2,1671232814223333385,0,0,0,5,2,3,1,10
344,2,-8997380063345516340,0,1,1,6,2,3,1,10
345,2,7066319119836090969,0,0,0,3,5,2,1,10
346,2,2051562411276173924,0,0,0,7,1,4,1,10
347,2,6633696047227603601,0,0,0,5,3,3,1,10
348,2,8053753224416136828,0,1,1,4,5,2,1,10
349,2,8081798847255029519,0,1,1,6,5,3,1,10
350,2,1686173169983516607,0,1,1,10,3,5,1,10
351,2,-6741191890070349471,0,1,1,8,2,4,1,10
352,2,7551669735035125690,0,0,0,5,7,3,1,10
353,2,817322641040841207,0,0,0,5,3,3,1,10
354,2,-7681608518701036626,0,1,1,6,3,3,1,10
355,2,6813244192803531545,0,1,1,6,2,3,1,10
356,2,-799567251315813721,0,0,0,5,4,3,1,10
357,2,6463463733073614618,0,0,0,5,6,3,1,10
358,2,-3603365709834776371,0,0,0,5,3,3,1,10
359,2,-7475064080194904626,0,0,0,5,7,3,1,10
360,2,-7141271899617235975,0,0,0,7,4,4,1,10
361,2,-3645313680115038920,0,0,0,9,2,5,1,10
362,2,-813606537018452598,0,0,0,5,2,3,1,10
363,2,6077188741552898440,0,0,0,5,3,3,1,10
364,2,-5889240790349597319,0,1,1,6,4,3,1,10
365,2,8460047888651790403,0,0,0,5,5,3,1,10
366,2,5811333872113808043,0,1,1,10,3,5,1,10
367,2,9061771253406507715,0,0,0,5,4,3,1,10
368,2,718880064193883270,0,1,1,6,1,3,1,10
369,2,-5732102379876084766,0,0,0,7,1,4,1,10
370,2,6742280374751132102,0,1,1,6,5,3,1,10
371,2,5181125386420020466,0,0,0,5,4,3,1,10
372,2,-834104396270075759,0,1,1,8,2,4,1,10
373,2,-3132157644125213201,0,1,1,6,3,3,1,10
374,2,-466210819174466616,0,1,1,6,3,3,1,10
375,2,-6446779205686661897,0,0,0,7,6,4,1,10
376,2,-5043496799542115937,0,0,0,7,1,4,1,10
377,2,331600363706155258,0,1,1,6,2,3,1,10
378,2,2632571912175624047,0,1,1,6,2,3,1,10
379,2,7259434726428318637,0,0,0,7,3,4,1,10
380,2,7034773605526970058,0,0,0,5,7,3,1,10
381,2,-2378807064512389437,0,0,0,7,3,4,1,10
382,2,7044002907889436624,0,0,0,5,7,3,1,10
383,2,-7467986275928762273,0,0,0,7,6,4,1,10
384,2,-7710964463403764544,0,0,0,5,3,3,1,10
385,2,-1797319639737052477,0,1,1,8,2,4,1,10
386,2,6648804362421930705,0,0,0,5,5,3,1,10
387,2,-6092895600319714483,0,0,0,5,5,3,1,10
388,2,6677731808203156546,0,1,1,6,2,3,1,10
389,2,-8290431848890866524,0,0,0,5,5,3,1,10
390,2,822470599114602416,0,1,1,8,1,4,1,10
391,2,-440745167956154322,0,0,0,7,4,4,1,10
392,2,5493254706132871335,0,0,0,5,2,3,1,10
393,2,9110007253430282949,0,1,1,8,2,4,1,10
394,2,3828546001588759930,0,1,1,6,4,3,1,10
395,2,954358573689120937,0,0,0,3,5,2,1,10
396,2,4673329353811134038,0,0,0,5,1,3,1,10
397,2,8951106077823315127,0,0,0,7,1,4,1,10
398,2,-2955788004876631659,0,0,0,5,5,3,1,10
399,2,-3074617922874386725,0,0,0,7,4,4,1,10
400,2,-2069238736506574513,0,0,0,5,4,3,1,10
401,2,5142285657910056386,0,0,0,7,2,4,1,10
402,2,-5718166377548646857,0,1,1,6,1,3,1,10
403,2,-2871135245862434860,0,0,0,5,3,3,1,10
404,2,-5470290219754087517,0,1,1,6,2,3,1,10
405,2,6513239277378205537,0,0,0,5,8,3,1,10
406,2,-1937526650582908692,0,0,0,5,3,3,1,10
407,2,4053606368753870361,0,0,0,5,1,3,1,10
408,2,-8685931211186045961,0,0,0,5,7,3,1,10
409,2,753476599907605441,0,1,1,8,1,4,1,10
410,2,7629449046163267860,0,0,0,7,1,4,1,10
411,2,-7165006901954417628,0,0,0,5,4,3,1,10
412,2,-278983357706912762,0,0,0,7,5,4,1,10
413,2,6679654565873428551,0,0,0,7,2,4,1,10
414,2,-4190755768947603870,0,0,0,7,1,4,1,10
415,2,8738829291820281567,0,0,0,7,4,4,1,10
416,2,-6408956391818137828,0,0,0,3,9,2,1,10
417,2,6080893915112984583,0,1,1,6,2,3,1,10
418,2,8338116970483255134,0,1,1,6,2,3,1,10
419,2,-765449995369154515,0,0,0,5,3,3,1,10
420,2,7206399308001339547,0,0,0,7,4,4,1,10
421,2,-4702905487158716851,0,0,0,5,3,3,1,10
422,2,1597001207848986596,0,0,0,5,5,3,1,10
423,2,-5991885943191703198,0,1,1,8,1,4,1,10
424,2,8732933234154285690,0,0,0,5,2,3,1,10
425,2,-8548631991035879144,0,1,1,8,1,4,1,10
426,2,-8215727050752168029,0,0,0,3,8,2,1,10
427,2,-2619328012761457211,0,1,1,4,3,2,1,10
428,2,182458834583790529,0,0,0,5,8,3,1,10
429,2,-9162346926953260134,0,0,0,5,6,3,1,10
430,2,-1369199353322860385,0,0,0,7,5,4,1,10
431,2,1299309702837331221,0,0,0,5,3,3,1,10
432,2,7441283111589658382,0,1,1,6,5,3,1,10
433,2,-1384188605853914951,0,0,0,3,7,2,1,10
434,2,3640669997955440048,0,0,0,9,5,5,1,10
435,2,7981275472775572993,0,0,0,5,1,3,1,10
436,2,8283764711150764307,0,1,1,6,3,3,1,10
437,2,-2352370805791922799,0,1,1,8,4,4,1,10
438,2,-5147310076202069759,0,0,0,5,5,3,1,10
439,2,-9201325968796251985,0,1,1,8,1,4,1,10
440,2,655144395457361685,0,0,0,5,1,3,1,10
441,2,3908628233485368304,0,0,0,7,3,4,1,10
442,2,4259219119874400913,0,0,0,5,6,3,1,10
443,2,6492006978787436854,0,0,0,7,3,4,1,10
444,2,5824038880760083823,0,0,0,5,3,3,1,10
445,2,4287545667298051289,0,0,0,5,8,3,1,10
446,2,7863954918594178741,0,0,0,5,1,3,1,10
447,2,2259789538798252579,0,0,0,5,5,3,1,10
448,2,-6583220104838502899,0,0,0,5,5,3,1,10
449,2,-8309676404741965054,0,1,1,4,1,2,1,10
450,2,2397235078220737684,0,1,1,8,3,4,1,10
451,2,4699390104985784056,0,0,0,9,2,5,1,10
452,2,-8655620574724659470,0,1,1,6,2,3,1,10
453,2,8012186223757638997,0,0,0,5,5,3,1,10
454,2,2749848532295906474,0,0,0,5,4,3,1,10
455,2,-1013635701383389528,0,1,1,4,5,2,1,10
456,2,7094131107054975154,0,0,0,5,6,3,1,10
457,2,67079307814084979,0,1,1,6,3,3,1,10
458,2,1802229122610337605,0,0,0,5,5,3,1,10
459,2,-2622746272502387171,0,1,1,6,4,3,1,10
460,2,-3949227922422858504,0,0,0,7,1,4,1,10
461,2,-4289042721400056276,0,0,0,7,3,4,1,10
462,2,-7289428355998612725,0,0,0,5,6,3,1,10
463,2,-241695527116750157,0,0,0,5,4,3,1,10
464,2,-6364886391143316223,0,0,0,9,4,5,1,10
465,2,-2273530337300556280,0,0,0,7,4,4,1,10
466,2,-8688392759291413645,0,0,0,9,1,5,1,10
467,2,-6279954669395217222,0,0,0,7,4,4,1,10
468,2,-5304247503455899616,0,0,0,5,3,3,1,10
469,2,708007719791634881,0,0,0,7,1,4,1,10
470,2,505129841863794503,0,1,1,6,6,3,1,10
471,2,1287486904444099063,0,0,0,3,5,2,1,10
472,2,5096072508755630648,0,0,0,5,1,3,1,10
473,2,8742498532144020167,0,0,0,7,2,4,1,10
474,2,-7625610483566936280,0,1,1,6,1,3,1,10
475,2,7380182592402866211,0,0,0,7,1,4,1,10
476,2,-7781326526565967291,0,1,1,6,1,3,1,10
477,2,8945088625879987643,0,0,0,5,5,3,1,10
478,2,7601489115278246922,0,1,1,8,4,4,1,10
479,2,-8388658742111897749,0,0,0,3,6,2,1,10
480,2,8620979480002941139,0,0,0,7,2,4,1,10
481,2,2924365767143193844,0,1,1,6,3,3,1,10
482,2,-1953688382615706189,0,0,0,5,5,3,1,10
483,2,-5771253704239338258,0,0,0,7,1,4,1,10
484,2,-7778348975659547003,0,0,0,5,4,3,1,10
485,2,9190655018936085245,0,0,0,5,4,3,1,10
486,2,4091395485076812097,0,0,0,7,1,4,1,10
487,2,8955899908250686786,0,0,0,5,3,3,1,10
