simulationId,cowboyCount,seed,starterId,winnerId,winnerOffsetFromStarter,totalShots,winnerRemainingHp,winnerShotsFired,winnerKills,winnerTotalDamageDealt
115,100,-4666966213610434953,0,67,67,386,3,6,2,16
116,100,-4926837390399736036,0,60,60,375,2,5,3,13
117,100,-8336891457433127094,0,68,68,381,4,4,2,7
118,100,516544900739520151,0,69,69,387,4,3,1,9
119,100,-7283127629127876067,0,49,49,379,1,4,1,13
120,100,-1032635651569392488,0,81,81,363,6,5,4,8
121,100,7769363128375121728,0,69,69,384,1,6,4,22
122,100,-430746176916896039,0,70,70,381,1,4,2,10
123,100,8651847374258448331,0,55,55,384,7,6,4,18
124,100,2224671235021342026,0,71,71,373,1,4,2,11
125,100,-1465474966042121521,0,65,65,375,1,6,3,20
126,100,5232730891868007532,0,57,57,376,8,4,3,16
127,100,1361460470342695374,0,77,77,385,4,7,4,20
128,100,-1356467568661118753,0,49,49,389,2,7,4,13
129,100,-7614506031958753172,0,64,64,375,4,3,1,5
130,100,-8971519793056376775,0,28,28,376,4,3,2,9
131,100,3022396495612605285,0,57,57,375,3,5,4,14
132,100,8290662160158026520,0,66,66,374,3,4,2,13
133,100,3843035322279117505,0,70,70,375,5,7,6,14
134,100,-5189416922603801478,0,85,85,374,3,6,4,15
135,100,-5124300315598734522,0,48,48,379,1,8,4,19
136,100,3837517114234352203,0,70,70,372,3,3,1,10
137,100,-2950185444045550802,0,62,62,377,4,4,2,9
138,100,426757442594773823,0,91,91,376,2,2,1,5
139,100,-4820788126042546662,0,65,65,382,2,4,2,9
140,100,5946862575678741986,0,66,66,370,3,3,1,11
141,100,8974981299390694470,0,61,61,377,1,7,4,18
142,100,-6087080048868049684,0,61,61,371,6,2,1,7
143,100,-3281028519374219011,0,49,49,377,2,3,2,3
144,100,8805111005440957657,0,70,70,376,3,7,5,18
145,100,-945914340663370674,0,71,71,388,1,4,1,11
146,100,3620470311692998329,0,70,70,377,5,4,2,11
147,100,-7847918107806780417,0,55,55,371,4,4,3,10
148,100,-1981419207827807164,0,48,48,370,5,2,1,6
149,100,8917890496236750785,0,75,75,392,5,3,1,8
150,100,2436476489404250417,0,76,76,373,5,4,3,7
151,100,-8587433980523025243,0,50,50,383,3,4,2,11
152,100,-6769828358835675705,0,75,75,386,2,4,2,7
153,100,-3332833132237761586,0,71,71,372,2,3,2,9
154,100,6975984797426359987,0,69,69,391,4,3,2,8
155,100,-6059495332086747032,0,52,52,369,2,7,5,19
156,100,4452296053357995548,0,72,72,363,2,5,3,8
157,100,-4323948211146815272,0,59,59,375,1,6,3,11
158,100,3776308515824177652,0,34,34,385,3,5,3,12
159,100,-2448083839464855756,0,64,64,379,4,6,2,15
160,100,-2641245394580726895,0,63,63,376,6,2,1,7
161,100,2192876119456537845,0,69,69,384,2,5,2,11
162,100,-6690699831491533701,0,57,57,356,4,10,6,24
163,100,-8242276007236563477,0,88,88,393,2,3,1,6
164,100,-5642516344152327033,0,60,60,380,1,5,4,7
165,100,-3238749104845523344,0,59,59,373,4,5,3,14
166,100,-2814418992306178780,0,62,62,367,5,5,4,10
167,100,-5673131306224066336,0,55,55,363,1,3,1,6
168,100,29831252693456372,0,75,75,358,2,3,1,8
169,100,7016585409083752008,0,63,63,373,1,5,3,20
170,100,908195957096416926,0,65,65,389,2,8,4,15
171,100,-7531173376727640483,0,75,75,368,4,7,5,20
172,100,7209757496494277090,0,61,61,378,5,3,1,6
173,100,5291995938437694126,0,58,58,376,3,3,1,5
174,100,5880094698660718061,0,84,84,377,3,7,4,17
175,100,-7265269715823122147,0,65,65,385,5,3,2,10
176,100,-4873275261915122194,0,44,44,378,1,6,3,14
177,100,-1159345103379502709,0,75,75,379,6,3,1,7
178,100,-5555833939274768152,0,25,25,390,3,6,2,11
179,100,-6221400059438910766,0,65,65,371,7,1,1,2
180,100,-5951664687497584183,0,54,54,364,5,3,2,10
181,100,-5112357295890222344,0,73,73,363,2,7,5,17
182,100,-1298152709108151108,0,93,93,381,1,7,4,16
183,100,-6119810466464770400,0,71,71,385,1,5,3,11
184,100,2502297348298907067,0,61,61,364,4,5,2,10
185,100,5240029132549311427,0,40,40,370,2,11,7,19
186,100,2849857456777649255,0,64,64,379,3,3,1,9
187,100,5357231713588214688,0,74,74,377,1,4,2,10
188,100,2470418174820690203,0,73,73,378,2,4,2,10
189,100,-4205413717588758543,0,71,71,379,3,8,5,16
190,100,-190994909066885314,0,85,85,386,2,6,3,15
191,100,5643015977550698334,0,52,52,370,4,3,2,7
192,100,-6149718818074887976,0,74,74,381,4,3,2,3
193,100,-5292947416913470154,0,73,73,369,2,9,6,22
194,100,7725237031423721319,0,72,72,364,2,6,3,18
195,100,-5657309207377328036,0,59,59,382,2,5,1,10
196,100,5671188520636863987,0,56,56,381,2,3,1,10
197,100,-8067556877535570561,0,80,80,369,2,3,1,8
198,100,1388559965909645408,0,45,45,383,1,4,1,11
199,100,-1541781829703729011,0,72,72,379,2,6,2,16
200,100,-4692008703275938814,0,67,67,377,1,5,2,13
201,100,5921825753287209320,0,59,59,375,2,10,6,24
202,100,-7215400166977438346,0,78,78,373,7,3,2,6
203,100,7205195152113270746,0,71,71,358,5,3,2,5
204,100,8555390363154737071,0,85,85,373,9,2,2,6
205,100,-6544356438121168186,0,52,52,359,3,4,2,10
206,100,-24092370755839921,0,56,56,367,2,6,4,17
207,100,-840322277581955423,0,73,73,380,4,3,1,7
208,100,5998048010865198391,0,62,62,368,7,2,1,6
209,100,-4847606256852973793,0,80,80,373,6,4,3,8
210,100,-2380848368725129375,0,65,65,380,4,3,1,11
211,100,5147840700923570224,0,72,72,383,5,3,3,9
212,100,-1353014960296005908,0,73,73,381,8,4,3,8
213,100,-1598501290525054419,0,70,70,374,2,4,2,11
214,100,1961923140490118264,0,68,68,379,1,10,7,17
215,100,-8505615486224464562,0,47,47,384,2,8,5,17
216,100,3517719450423692212,0,75,75,380,1,6,3,10
217,100,3105389479535564896,0,57,57,377,1,5,2,13
218,100,5214840725170559796,0,67,67,389,2,3,2,7
219,100,6293562631990310579,0,73,73,364,1,6,4,18
220,100,-3335407372536324729,0,53,53,385,2,7,4,14
221,100,4329349046570819928,0,55,55,372,5,4,3,10
222,100,-3946251753802068088,0,71,71,376,3,4,1,9
223,100,-2497641178949689460,0,73,73,391,2,5,3,7
224,100,-1598467579073753100,0,75,75,370,5,5,3,13
225,100,-7219157151722771858,0,91,91,369,1,5,2,11
226,100,-4661110030385310659,0,79,79,367,7,7,5,16
227,100,7268898499307905016,0,41,41,383,1,7,4,19
228,100,5073513302777484957,0,85,85,366,2,3,2,9
229,100,-4340584654648921812,0,42,42,362,1,5,3,15
230,100,5747655616131207533,0,71,71,387,4,6,4,14
231,100,-853986668421251187,0,72,72,364,1,5,3,15
232,100,-6485978991128421450,0,69,69,374,4,2,1,4
233,100,5768638224355024336,0,61,61,373,1,5,3,13
234,100,2458075869634312968,0,83,83,377,1,7,4,18
235,100,-8489808341758400557,0,60,60,366,3,4,2,6
236,100,8024946309956992650,0,67,67,383,3,7,3,23
237,100,3052355172840400334,0,59,59,374,5,7,5,11
238,100,7442647678929516370,0,73,73,381,4,4,2,13
239,100,-8626307378104996153,0,50,50,385,3,4,2,4
240,100,4089073642559267318,0,65,65,371,1,6,3,18
241,100,-2236296439523492277,0,60,60,356,4,4,2,12
242,100,3016743768788637027,0,73,73,367,1,5,3,12
243,100,4188166251872219482,0,81,81,370,9,1,1,5
244,100,-3762730370391684372,0,60,60,382,8,2,1,8
245,100,3740820769933958818,0,56,56,384,1,7,4,25
246,100,2497223835397723045,0,67,67,382,6,4,3,10
247,100,1245211740268461552,0,61,61,375,2,6,3,12
248,100,3596120228953640690,0,22,22,382,3,17,13,44
249,100,-8485958391061015837,0,50,50,377,2,4,2,10
250,100,-3530187989459650982,0,63,63,368,4,6,4,17
251,100,1557329990257135330,0,56,56,389,2,5,2,8
252,100,-5014070775909231968,0,69,69,373,5,3,2,6
253,100,8185066700082241103,0,88,88,383,4,5,2,13
254,100,1187857640806559252,0,63,63,366,2,6,3,14
255,100,4592621929158808828,0,89,89,368,1,3,1,10
256,100,-2733519790676682714,0,77,77,390,1,5,2,11
257,100,-9010965276370915874,0,54,54,374,4,4,3,12
258,100,3441661738905144891,0,79,79,368,1,4,2,7
259,100,-1194913879455673857,0,51,51,386,5,5,2,12
260,100,4193196702897053123,0,63,63,373,8,5,4,14
261,100,506810623762930361,0,68,68,381,7,3,1,9
262,100,-5265939102537952373,0,82,82,394,7,2,1,5
263,100,8342510994338939680,0,42,42,392,2,11,9,28
264,100,5449764782182861903,0,82,82,374,1,8,5,21
265,100,9057600608023772352,0,65,65,377,3,4,1,12
266,100,4141399907197696659,0,70,70,367,1,3,1,11
267,100,-6377290153117213817,0,71,71,374,2,4,2,10
268,100,4028413048081249714,0,59,59,373,6,4,3,8
269,100,-4936952770567959292,0,69,69,372,2,7,5,17
270,100,-3833402471891802570,0,91,91,368,5,5,2,11
271,100,-611234609857737006,0,88,88,384,1,6,3,16
272,100,1836329554843149162,0,70,70,372,3,6,3,13
273,100,-6271604032169027506,0,87,87,394,1,4,1,8
274,100,-7649378181101267410,0,70,70,376,8,3,2,8
275,100,-4117742096427242609,0,71,71,379,5,13,10,31
276,100,-426418587539229430,0,55,55,368,9,4,4,8
277,100,-3482144798703779433,0,61,61,370,6,5,4,14
278,100,-4380576730621465212,0,76,76,394,4,3,1,7
279,100,471985320383546821,0,77,77,377,4,4,2,14
280,100,3767412502644510389,0,70,70,382,1,4,2,11
281,100,-3981726802433878898,0,67,67,372,1,3,1,7
282,100,-7129907778307929831,0,62,62,372,3,3,1,7
283,100,353075872508588396,0,50,50,367,7,7,6,17
284,100,8933881702211590055,0,57,57,375,2,4,1,9
285,100,5870060683144538133,0,74,74,377,5,5,2,16
286,100,-6167737670428187103,0,65,65,371,1,7,4,22
287,100,-1481915643660530448,0,80,80,387,1,5,2,15
288,100,-42555890764871508,0,68,68,357,1,4,2,8
289,100,4789677843557388484,0,80,80,371,1,5,2,15
290,100,5603914325809731747,0,63,63,377,1,7,2,18
291,100,2257671157984811954,0,75,75,379,1,3,1,7
292,100,-3981914003719714137,0,68,68,366,3,3,2,9
293,100,-1854622150355557531,0,68,68,380,1,3,1,10
294,100,5561257292223402490,0,62,62,383,6,6,4,15
295,100,-4884363201328877433,0,66,66,364,6,4,3,10
296,100,-4139487150730386163,0,68,68,390,1,4,2,11
297,100,3760748672159352694,0,71,71,384,2,5,2,14
298,100,-8354605131265263785,0,72,72,358,1,5,2,10
299,100,-5942291489905924041,0,86,86,384,1,6,3,15
300,100,-6366786982554665881,0,36,36,374,3,3,1,7
301,100,4987517799179524522,0,50,50,363,6,4,2,13
302,100,2993790680894572604,0,65,65,361,2,3,1,10
303,100,9148108519035745279,0,76,76,389,5,5,4,10
304,100,356053416089542868,0,64,64,363,4,3,2,5
305,100,-1153170656627237272,0,91,91,387,4,3,2,6
306,100,2893755259742999810,0,62,62,356,7,3,2,9
307,100,-2846964163748940784,0,77,77,384,2,8,5,15
308,100,3066658862155213956,0,83,83,370,1,6,2,15
309,100,-2727414419329055670,0,71,71,366,2,6,2,14
310,100,-4763808482497477292,0,67,67,389,5,2,2,2
311,100,-4663998541886316019,0,65,65,377,2,4,2,10
312,100,3401440039618196030,0,54,54,379,2,6,4,18
313,100,8411459461634897568,0,59,59,394,3,6,2,13
314,100,7940202431231995570,0,69,69,368,4,4,3,6
315,100,2320893009249504145,0,97,97,369,1,10,7,17
316,100,-1189509341924688933,0,52,52,367,1,3,1,8
317,100,5352533821174972395,0,63,63,377,4,2,1,7
318,100,1832868611604740847,0,63,63,389,1,5,2,11
319,100,-2456234631830758233,0,54,54,364,1,4,2,11
320,100,-1089146873941124920,0,80,80,392,1,9,4,17
321,100,-4830145270073459614,0,70,70,373,1,5,2,14
322,100,4591227604811538100,0,45,45,379,2,3,1,11
323,100,-7517952184663344560,0,65,65,382,5,4,3,16
324,100,2759393873959435400,0,54,54,390,2,5,2,11
325,100,-3192076090308535184,0,65,65,385,6,5,3,9
326,100,-3518252645608431621,0,55,55,363,4,2,1,7
327,100,-6678954914849788671,0,96,96,390,2,8,4,22
328,100,1051009122719280432,0,53,53,362,1,3,1,6
329,100,-199266881384466636,0,73,73,379,4,13,10,34
330,100,-562237344018420588,0,77,77,363,1,4,3,10
331,100,4631360110322506530,0,70,70,378,2,5,2,7
332,100,-6088734372525309462,0,74,74,389,2,8,5,29
333,100,-4567376467868996353,0,70,70,378,2,6,5,19
334,100,-6043706588882026333,0,60,60,378,6,4,3,9
335,100,-2435838256127503472,0,81,81,374,4,3,1,5
336,100,6756029625274839410,0,64,64,367,7,1,1,2
337,100,3064267014396074458,0,62,62,396,4,4,3,10
338,100,-7107167595673559776,0,48,48,381,1,5,2,15
339,100,7914520723125430299,0,66,66,371,2,6,3,15
340,100,-3939801719671590756,0,48,48,378,3,6,4,20
341,100,7447551660642179069,0,76,76,373,9,1,1,1
342,100,-3312509276445913515,0,76,76,373,6,3,2,9
343,100,1671232814223333385,0,56,56,358,8,2,2,4
344,100,-8997380063345516340,0,59,59,372,4,6,3,9
345,100,7066319119836090969,0,71,71,383,3,6,3,17
346,100,2051562411276173924,0,73,73,380,3,6,4,15
347,100,6633696047227603601,0,48,48,374,2,6,4,13
348,100,8053753224416136828,0,55,55,365,4,3,2,5
349,100,8081798847255029519,0,54,54,383,1,5,3,15
350,100,1686173169983516607,0,65,65,389,4,2,1,8
351,100,-6741191890070349471,0,70,70,383,4,9,6,22
352,100,7551669735035125690,0,69,69,370,3,5,3,9
353,100,817322641040841207,0,73,73,382,1,3,1,6
354,100,-7681608518701036626,0,74,74,388,2,8,5,16
355,100,6813244192803531545,0,51,51,372,2,3,1,10
356,100,-799567251315813721,0,80,80,370,2,3,2,8
357,100,6463463733073614618,0,56,56,380,1,5,3,11
358,100,-3603365709834776371,0,67,67,383,7,2,1,6
359,100,-7475064080194904626,0,59,59,379,2,6,2,15
360,100,-7141271899617235975,0,69,69,367,2,4,3,11
361,100,-3645313680115038920,0,49,49,376,1,9,5,19
362,100,-813606537018452598,0,57,57,366,6,3,2,9
363,100,6077188741552898440,0,75,75,383,4,3,2,5
364,100,-5889240790349597319,0,87,87,381,2,7,3,12
365,100,8460047888651790403,0,78,78,369,1,4,2,10
366,100,5811333872113808043,0,71,71,379,3,5,3,10
367,100,9061771253406507715,0,48,48,376,7,4,2,9
368,100,718880064193883270,0,77,77,385,2,8,5,24
369,100,-5732102379876084766,0,74,74,373,4,3,1,6
370,100,6742280374751132102,0,73,73,366,1,5,3,9
371,100,5181125386420020466,0,61,61,385,1,5,3,15
372,100,-834104396270075759,0,95,95,392,5,6,4,14
373,100,-3132157644125213201,0,65,65,373,5,4,2,11
374,100,-466210819174466616,0,68,68,390,3,6,4,16
375,100,-6446779205686661897,0,75,75,390,5,4,1,15
376,100,-5043496799542115937,0,56,56,374,2,5,2,15
377,100,331600363706155258,0,76,76,384,6,2,1,5
378,100,2632571912175624047,0,74,74,360,3,6,3,14
379,100,7259434726428318637,0,76,76,373,1,4,2,13
380,100,7034773605526970058,0,63,63,389,3,4,2,10
381,100,-2378807064512389437,0,65,65,366,7,2,2,4
382,100,7044002907889436624,0,58,58,393,4,5,3,9
383,100,-7467986275928762273,0,89,89,372,2,6,4,11
384,100,-7710964463403764544,0,71,71,385,8,3,2,5
385,100,-1797319639737052477,0,75,75,377,3,4,1,10
386,100,6648804362421930705,0,68,68,371,1,5,3,12
387,100,-6092895600319714483,0,78,78,374,2,6,3,12
388,100,6677731808203156546,0,80,80,390,2,7,5,19
389,100,-8290431848890866524,0,88,88,375,3,3,1,7
390,100,822470599114602416,0,87,87,369,3,7,3,18
391,100,-440745167956154322,0,43,43,389,2,5,1,13
392,100,5493254706132871335,0,67,67,380,1,11,7,19
393,100,9110007253430282949,0,74,74,381,2,4,2,7
394,100,3828546001588759930,0,54,54,391,4,6,4,15
395,100,954358573689120937,0,47,47,382,2,3,2,5
396,100,4673329353811134038,0,79,79,379,2,7,3,19
397,100,8951106077823315127,0,73,73,386,6,4,3,9
398,100,-2955788004876631659,0,82,82,379,1,6,2,11
399,100,-3074617922874386725,0,60,60,376,5,4,2,11
400,100,-2069238736506574513,0,59,59,382,4,3,1,5
401,100,5142285657910056386,0,68,68,366,5,3,2,7
402,100,-5718166377548646857,0,60,60,367,3,6,3,15
403,100,-2871135245862434860,0,45,45,361,1,3,1,8
404,100,-5470290219754087517,0,83,83,367,2,3,1,5
405,100,6513239277378205537,0,74,74,366,3,3,1,4
406,100,-1937526650582908692,0,64,64,375,1,4,1,14
407,100,4053606368753870361,0,60,60,354,1,5,3,15
408,100,-8685931211186045961,0,78,78,378,2,4,1,4
409,100,753476599907605441,0,79,79,394,1,3,1,6
410,100,7629449046163267860,0,60,60,373,1,6,3,20
411,100,-7165006901954417628,0,47,47,374,2,8,3,16
412,100,-278983357706912762,0,54,54,398,2,3,1,6
413,100,6679654565873428551,0,43,43,369,1,5,3,12
414,100,-4190755768947603870,0,89,89,369,3,4,3,7
415,100,8738829291820281567,0,68,68,390,2,6,3,14
416,100,-6408956391818137828,0,74,74,376,7,2,1,6
417,100,6080893915112984583,0,51,51,368,3,3,1,12
418,100,8338116970483255134,0,65,65,371,3,4,3,14
419,100,-765449995369154515,0,54,54,370,6,2,1,5
420,100,7206399308001339547,0,66,66,360,3,3,1,9
421,100,-4702905487158716851,0,70,70,366,1,7,5,15
422,100,1597001207848986596,0,78,78,377,1,8,5,18
423,100,-5991885943191703198,0,62,62,371,6,5,3,10
424,100,8732933234154285690,0,39,39,380,5,4,3,8
425,100,-8548631991035879144,0,60,60,386,1,5,2,14
426,100,-8215727050752168029,0,57,57,365,3,3,2,10
427,100,-2619328012761457211,0,60,60,373,3,3,1,7
428,100,182458834583790529,0,91,91,380,3,3,1,10
429,100,-9162346926953260134,0,42,42,385,1,9,4,23
430,100,-1369199353322860385,0,90,90,397,3,3,1,9
431,100,1299309702837331221,0,69,69,376,2,5,2,12
432,100,7441283111589658382,0,65,65,373,1,4,2,11
433,100,-1384188605853914951,0,71,71,379,3,3,1,9
434,100,3640669997955440048,0,69,69,383,4,3,1,3
435,100,7981275472775572993,0,61,61,364,4,3,1,6
436,100,8283764711150764307,0,64,64,373,1,6,3,15
437,100,-2352370805791922799,0,58,58,385,2,7,3,14
438,100,-5147310076202069759,0,62,62,387,5,3,2,12
439,100,-9201325968796251985,0,71,71,373,6,2,1,5
440,100,655144395457361685,0,69,69,372,3,4,3,12
441,100,3908628233485368304,0,65,65,366,4,2,1,5
442,100,4259219119874400913,0,29,29,385,1,5,1,8
443,100,6492006978787436854,0,67,67,384,5,3,2,7
444,100,5824038880760083823,0,51,51,371,4,6,5,14
445,100,4287545667298051289,0,77,77,380,1,3,1,4
446,100,7863954918594178741,0,67,67,383,4,10,5,30
447,100,2259789538798252579,0,82,82,387,4,4,2,9
448,100,-6583220104838502899,0,9,9,388,3,11,8,23
449,100,-8309676404741965054,0,66,66,382,2,4,2,6
450,100,2397235078220737684,0,67,67,373,4,4,1,12
451,100,4699390104985784056,0,30,30,380,4,4,2,7
452,100,-8655620574724659470,0,72,72,362,3,3,1,10
453,100,8012186223757638997,0,86,86,382,3,3,1,10
454,100,2749848532295906474,0,70,70,369,3,3,2,6
455,100,-1013635701383389528,0,46,46,379,2,4,2,6
456,100,7094131107054975154,0,59,59,364,2,3,1,10
457,100,67079307814084979,0,47,47,373,1,7,4,18
458,100,1802229122610337605,0,79,79,365,2,4,2,8
459,100,-2622746272502387171,0,79,79,384,1,4,2,10
460,100,-3949227922422858504,0,43,43,385,1,5,1,9
461,100,-4289042721400056276,0,54,54,367,1,4,1,11
462,100,-7289428355998612725,0,66,66,360,2,4,1,13
463,100,-241695527116750157,0,77,77,367,1,5,2,9
464,100,-6364886391143316223,0,78,78,381,3,5,2,10
465,100,-2273530337300556280,0,65,65,383,3,4,1,9
466,100,-8688392759291413645,0,82,82,384,4,3,1,8
467,100,-6279954669395217222,0,62,62,363,2,10,8,19
468,100,-5304247503455899616,0,66,66,371,2,4,2,13
469,100,708007719791634881,0,59,59,376,3,5,3,11
470,100,505129841863794503,0,75,75,374,3,9,8,23
471,100,1287486904444099063,0,90,90,368,1,7,3,14
472,100,5096072508755630648,0,72,72,364,6,3,2,5
473,100,8742498532144020167,0,84,84,376,1,9,4,27
474,100,-7625610483566936280,0,75,75,377,4,2,1,2
475,100,7380182592402866211,0,52,52,360,4,5,2,13
476,100,-7781326526565967291,0,62,62,378,4,2,1,5
477,100,8945088625879987643,0,72,72,390,3,3,2,6
478,100,7601489115278246922,0,68,68,369,2,7,5,13
479,100,-8388658742111897749,0,86,86,368,8,6,5,14
480,100,8620979480002941139,0,32,32,372,1,7,5,13
481,100,2924365767143193844,0,66,66,378,1,5,2,7
482,100,-1953688382615706189,0,77,77,365,4,4,3,13
483,100,-5771253704239338258,0,85,85,392,6,4,2,7
484,100,-7778348975659547003,0,37,37,380,1,4,2,8
485,100,9190655018936085245,0,63,63,371,3,5,3,13
486,100,4091395485076812097,0,52,52,372,4,3,2,6
487,100,8955899908250686786,0,51,51,386,2,7,3,18
